 Sphere shape
        4169 = number of dipoles in target
 1.000000 0.000000 0.000000 = A_1 vector
 0.000000 1.000000 0.000000 = A_2 vector
 1.000000 1.000000 1.000000 = (d_x,d_y,d_z)/d
 0.000000 0.000000 0.000000 = (x,y,z)/d
 JA  IX  IY  IZ ICOMP(x,y,z)
         157          -8           3           4           1           1           1
         158          -8           3           5           1           1           1
         159          -8           4          -4           1           1           1
         160          -8           4          -3           1           1           1
         161          -8           4          -2           1           1           1
         162          -8           4          -1           1           1           1
         163          -8           4           0           1           1           1
         164          -8           4           1           1           1           1
         165          -8           4           2           1           1           1
         166          -8           4           3           1           1           1
         167          -8           4           4           1           1           1
         168          -8           5          -3           1           1           1
         169          -8           5          -2           1           1           1
         170          -8           5          -1           1           1           1
         171          -8           5           0           1           1           1
         172          -8           5           1           1           1           1
         173          -8           5           2           1           1           1
         174          -8           5           3           1           1           1
         175          -8           6           0           1           1           1
         176          -7          -7          -1           1           1           1
         177          -7          -7           0           1           1           1
         178          -7          -7           1           1           1           1
         179          -7          -6          -3           1           1           1
         180          -7          -6          -2           1           1           1
         181          -7          -6          -1           1           1           1
         182          -7          -6           0           1           1           1
         183          -7          -6           1           1           1           1
         184          -7          -6           2           1           1           1
         185          -7          -6           3           1           1           1
         186          -7          -5          -5           1           1           1
         187          -7          -5          -4           1           1           1
         188          -7          -5          -3           1           1           1
         189          -7          -5          -2           1           1           1
         190          -7          -5          -1           1           1           1
         191          -7          -5           0           1           1           1
         192          -7          -5           1           1           1           1
         193          -7          -5           2           1           1           1
         194          -7          -5           3           1           1           1
         195          -7          -5           4           1           1           1
         196          -7          -5           5           1           1           1
         197          -7          -4          -5           1           1           1
         198          -7          -4          -4           1           1           1
         199          -7          -4          -3           1           1           1
         200          -7          -4          -2           1           1           1
         201          -7          -4          -1           1           1           1
         202          -7          -4           0           1           1           1
         203          -7          -4           1           1           1           1
         204          -7          -4           2           1           1           1
         205          -7          -4           3           1           1           1
         206          -7          -4           4           1           1           1
         207          -7          -4           5           1           1           1
         208          -7          -3          -6           1           1           1
         209          -7          -3          -5           1           1           1
         210          -7          -3          -4           1           1           1
         211          -7          -3          -3           1           1           1
         212          -7          -3          -2           1           1           1
         213          -7          -3          -1           1           1           1
         214          -7          -3           0           1           1           1
         215          -7          -3           1           1           1           1
         216          -7          -3           2           1           1           1
         217          -7          -3           3           1           1           1
         218          -7          -3           4           1           1           1
         219          -7          -3           5           1           1           1
         220          -7          -3           6           1           1           1
         221          -7          -2          -6           1           1           1
         222          -7          -2          -5           1           1           1
         223          -7          -2          -4           1           1           1
         224          -7          -2          -3           1           1           1
         225          -7          -2          -2           1           1           1
         226          -7          -2          -1           1           1           1
         227          -7          -2           0           1           1           1
         228          -7          -2           1           1           1           1
         229          -7          -2           2           1           1           1
         230          -7          -2           3           1           1           1
         231          -7          -2           4           1           1           1
         232          -7          -2           5           1           1           1
         233          -7          -2           6           1           1           1
         234          -7          -1          -7           1           1           1
         235          -7          -1          -6           1           1           1
         236          -7          -1          -5           1           1           1
         237          -7          -1          -4           1           1           1
         238          -7          -1          -3           1           1           1
         239          -7          -1          -2           1           1           1
         240          -7          -1          -1           1           1           1
         241          -7          -1           0           1           1           1
         242          -7          -1           1           1           1           1
         243          -7          -1           2           1           1           1
         244          -7          -1           3           1           1           1
         245          -7          -1           4           1           1           1
         246          -7          -1           5           1           1           1
         247          -7          -1           6           1           1           1
         248          -7          -1           7           1           1           1
         249          -7           0          -7           1           1           1
         250          -7           0          -6           1           1           1
         251          -7           0          -5           1           1           1
         252          -7           0          -4           1           1           1
         253          -7           0          -3           1           1           1
         254          -7           0          -2           1           1           1
         255          -7           0          -1           1           1           1
         256          -7           0           0           1           1           1
         257          -7           0           1           1           1           1
         258          -7           0           2           1           1           1
         259          -7           0           3           1           1           1
         260          -7           0           4           1           1           1
         261          -7           0           5           1           1           1
         262          -7           0           6           1           1           1
         263          -7           0           7           1           1           1
         264          -7           1          -7           1           1           1
         265          -7           1          -6           1           1           1
         266          -7           1          -5           1           1           1
         267          -7           1          -4           1           1           1
         268          -7           1          -3           1           1           1
         269          -7           1          -2           1           1           1
         270          -7           1          -1           1           1           1
         271          -7           1           0           1           1           1
         272          -7           1           1           1           1           1
         273          -7           1           2           1           1           1
         274          -7           1           3           1           1           1
         275          -7           1           4           1           1           1
         276          -7           1           5           1           1           1
         277          -7           1           6           1           1           1
         278          -7           1           7           1           1           1
         279          -7           2          -6           1           1           1
         280          -7           2          -5           1           1           1
         281          -7           2          -4           1           1           1
         282          -7           2          -3           1           1           1
         283          -7           2          -2           1           1           1
         284          -7           2          -1           1           1           1
         285          -7           2           0           1           1           1
         286          -7           2           1           1           1           1
         287          -7           2           2           1           1           1
         288          -7           2           3           1           1           1
         289          -7           2           4           1           1           1
         290          -7           2           5           1           1           1
         291          -7           2           6           1           1           1
         292          -7           3          -6           1           1           1
         293          -7           3          -5           1           1           1
         294          -7           3          -4           1           1           1
         295          -7           3          -3           1           1           1
         296          -7           3          -2           1           1           1
         297          -7           3          -1           1           1           1
         298          -7           3           0           1           1           1
         299          -7           3           1           1           1           1
         300          -7           3           2           1           1           1
         301          -7           3           3           1           1           1
         302          -7           3           4           1           1           1
         303          -7           3           5           1           1           1
         304          -7           3           6           1           1           1
         305          -7           4          -5           1           1           1
         306          -7           4          -4           1           1           1
         307          -7           4          -3           1           1           1
         308          -7           4          -2           1           1           1
         309          -7           4          -1           1           1           1
         310          -7           4           0           1           1           1
         311          -7           4           1           1           1           1
         312          -7           4           2           1           1           1
         313          -7           4           3           1           1           1
         314          -7           4           4           1           1           1
         315          -7           4           5           1           1           1
         316          -7           5          -5           1           1           1
         317          -7           5          -4           1           1           1
         318          -7           5          -3           1           1           1
         319          -7           5          -2           1           1           1
         320          -7           5          -1           1           1           1
         321          -7           5           0           1           1           1
         322          -7           5           1           1           1           1
         323          -7           5           2           1           1           1
         324          -7           5           3           1           1           1
         325          -7           5           4           1           1           1
         326          -7           5           5           1           1           1
         327          -7           6          -3           1           1           1
         328          -7           6          -2           1           1           1
